text,label
Fractions of an Amount Express one quantity as a fraction of another A group of 8 friends share £6 equally. What fraction of the money do they each get? 8/6,"1542    Believes that a fraction means dividing the de...
Name: MisconceptionName, dtype: object"
"Block Graphs and Bar Charts Interpret a bar chart ![A bar chart with blue vertical bars. The x-axis is titled ""Fruits"" and the y-axis is titled ""Number of Children"" and its scale is from 0 to 50 in steps of 10. The bars represent the following numbers of children: Banana, 30; Apple, 20; Kiwi Fruits, 30; Orange, 35; Pineapple, 10.]()  Type of Fruit     Number of Children  Banana        Apple     20   Kiwi     30   Orange        Pineapple     10    Using the bar chart, what two numbers are missing from the table? 30 and 40","611    When two digits sum to 10 or more during addit...
Name: MisconceptionName, dtype: object"
Adding and Subtracting with Decimals Add decimals with the same number of decimals places 1.39+2.53= 3.82,"1383    When two digits sum to 10 or more during an ad...
Name: MisconceptionName, dtype: object"
"Ordering Decimals Read a decimal on a scale where the required measurement is marked by a dash between two numbers ![A horizontal number-line with 9 vertical, equally spaced, dashes representing the position of numbers. ""0"" above the 1st dash and ""2"" above the last dash are the only numbers marked on the line. A red arrow is pointing to the 8th dash.]() What number is the arrow pointing to? 1.9","671    When reading decimals on a number line, assume...
Name: MisconceptionName, dtype: object"
Written Addition Add integers up to 4 digits using a written method where carrying is needed What number should replace the star?      4     2     5     4  +     2           7     1        6     3     2     5  1,"1383    When two digits sum to 10 or more during an ad...
Name: MisconceptionName, dtype: object"
"Place Value Recognise the place value of each digit in integers What is the value of the 3 in the number      7,359,250  ?  300","1016    Confuses the hundreds and hundred thousands pl...
Name: MisconceptionName, dtype: object"
Experimental Probability and Relative Frequency Compare relative frequencies in order to determine which prediction is likely to be more reliable A vegetarian restaurant wants to know people's eating habits 50 people in Town A are asked if they eat meat.  2|c| Town A    Do you eat meat?     Frequency   Yes     39   No     11    200 people in Town B are asked if they eat meat.  2|c| Town B    Do you eat meat?     Frequency   Yes     143   No     57    Which results are more reliable? Impossible to say,"906    Does not know that sample size affects reliabi...
Name: MisconceptionName, dtype: object"
"Sketching from Factorised Form Sketch curves in the form (x + a)(x + b) indicating where they cross the axes y=(x-8)(x-6) y=(x-8)(x-6) Where does this curve intercept the y axis? Where does this curve intercept the y axis? (0,-48) (0,-48)","1597    Believes multiplying two negatives gives a neg...
Name: MisconceptionName, dtype: object"
"Writing Expressions Given the description of an algebraic term with powers, write the term using algebra  Write the following using correct algebraic notation m multiplied by the cube of n 3 m n","438    Believes cubing a number means you multiply it...
Name: MisconceptionName, dtype: object"
Adding and Subtracting Negative Numbers Carry out subtraction problems involving two negative integers  (-6)-(-8)= -2,"1282    When subtracting a negative thinks the answer ...
Name: MisconceptionName, dtype: object"
Converting between Decimals and Percentages Convert decimals less than 1 with 2 decimal place to percentages What is 0.07 written as a percentage? 0.7 %,"61    Multiplies by 10 instead of 100 when convertin...
Name: MisconceptionName, dtype: object"
"Compound Area Calculate compound area involving just rectangles and squares, where the dimensions are given in the same units What is the area of the shaded section of this composite shape made from rectangles? ![A composite shape that makes a backwards ""L"" shape from 2 rectangles.  The base of the shape is horizontal and is 11cm long. The vertical height of the whole shape is 12cm. The horizontal width of the top part of the shape is 5cm. The vertical height of the bottom rectangle is labelled 4cm. The top rectangle is shaded.]() 60  cm^2","649    Beileves you can use the full length when find...
Name: MisconceptionName, dtype: object"
"BIDMAS Carry out, interpret and represent subtraction using the part-whole model      8+12 ÷ 4 □(8+12) ÷ 4  Which symbol belongs in the box? ≥","1828    Does not understand inequality notation
Name: MisconceptionName, dtype: object"
"Substitution into Formula Given an equation, form  or identify related equations Jo and Paul are talking about statements that can be made about the equation on the right. 2 x=y Jo says this is always true: 2 x+1>y  Paul says this is always true: -2 x<y Who is correct? Both Jo and Paul","664    Believes -a is always smaller than a, ignoring...
Name: MisconceptionName, dtype: object"
"Basic Angle Facts (straight line, opposite, around a point, etc) Work out the size of each interior angle in a regular polygon The diagram shows a regular hexagon and a square. What is the size of angle a ? ![A regular hexagon and square, joined on one side, with the angle between them labelled a. Not to scale]() 210^∘","1550    Believes interior angles are outside a shape
Name: MisconceptionName, dtype: object"
"Function Machines For a given algebraic input, find the output of a function machine Tom and Katie are discussing the output of this 2-step function machine ![A two step function machine with x as the input. The first functions is x5 and the second function says 'subtracted from 8'. The output is blank.]() Tom says the output is 5x-8  Katie says the output is 8-5x  Who is correct? Both Tom and Katie","2048    Has not noticed the difference between 'subtra...
Name: MisconceptionName, dtype: object"
Mental Addition and Subtraction Complete missing number mental addition problems with numbers over 1000 A 3 digit number belongs in this box to make the calculation true 258+□=1162 What is the 3^rd digit of the number that belongs in the box? 6,"1138    Subtracts the smallest digit from the largest ...
Name: MisconceptionName, dtype: object"
"Real Life Graphs Interpret horizontal sections of a displacement-time graph This graph shows how far Jodie is from home whilst she is out on a walk. What might the horizontal represent? ![The image is a distance-time graph. The graph is in three sections. The first section starts at (0,0) and is a sloped line with positive gradient. The second section is a horizontal line. The third section is a sloped line with negative gradient that ends when it touches the Time axis.]() Jodie is walking towards home","2492    Confuses rest and movement on a distance time ...
Name: MisconceptionName, dtype: object"
"Inequalities on Number Lines Represent a linear inequality with a single tail on a numberline Which of the following diagrams represents x ≤ 1 ? ![A number line with integers from -5 to 5 marked on, with x as the axis label. There is an empty circle above 1, with an arrow pointing to the left coming off it.]()","550    When representing an inequality on a numberlin...
Name: MisconceptionName, dtype: object"
