text,label
expanding double brackets carry out multiplication problems involving one negative integer james is expanding these two brackets what should he get when he multiplies the two terms indicated by the arrows the brackets shown are x8x2 the arrows are pointing at the 8 in the first bracket and the 2 in the second bracket \ 16 \,1597
expanding single brackets multiply a single term over a bracket where the term on the outside is a number and the inside contains a linear expression multiply out the brackets \ 3m2 \ \ 3 m6 \,1597
substitution into formula substitute negative integer values into expressions involving no powers or roots if \ d2 \ what is the value of \ 102 d \ \ 6 \,1597
expanding single brackets multiply a single term over a bracket where the term on the outside is a number and the inside contains a linear expression multiply out the brackets \ 5m7 \ \ 5 m35 \,1597
linear equations solve linear equations with the variable appearing on both sides with all positive integers what is the solution for this equation \ 43 x226 x8 \ \ x0 \,1598
mental addition and subtraction identify command words that mean addition for which of these questions would you calculate \ 5025 \ how many \ 25 \ s are there in \ 50 \,1599
percentages of an amount calculate percentage of an amount mentally where the percent is greater than 100 \ 300 \ \ of \ 25 \ you cannot have a percentage greater than \ 100 \,1601
percentages of an amount calculate percentage of an amount mentally where the percent is greater than 100 what is \ 120 \ \ of \ 50 \ you cannot have percentages greater than \ 100 \,1601
percentages of an amount calculate percentage of an amount mentally where the percent is greater than 100 \ 130 \ \ of \ 40 \ impossible as you cannot have a percentage greater than \ 100 \,1601
rounding to significant figures round numbers between 0 and 1 to one significant figure \ 0095643 \ what is this number rounded to \ 1 \ significant figure \ 001 \,1605
factorising into a double bracket factorise a quadratic expression in the form x bx c factorise this expression if possible \ p^{2}5 p4 \ \ p1p5 \,1606
factorising into a double bracket factorise a quadratic expression in the form x bx c factorise this expression if possible \ p^{2}25 p100 \ \ p5p5 \,1606
names and properties of 3d shapes identify and count the faces vertices and edges of a 3d shape how many edges does this shape have \ \delta \ \ 3 \,1608
midpoint between two coordinates calculate the midpoint between two coordinates in 2d where all the values are integers but at least one is negative what is the midpoint of \ 43 \ and \ 15 \ impossible as you cant have a decimal coordinate,1611
construct triangle construct a triangle using sideangleside which combination of mathematical instruments has been used to construct this triangle constructed triangle with two sides and an angle labelled ruler protractor compass,1613
combined events complete a sample space diagram these spinners are spun and the two scores are added together bob records the results in a sample space diagram how many cells would contain a score of \ 4 \ two 6sided spinners both spinners are split into 6 equal sections with the numbers 1 3 3 5 5 and 5 in them \begin{tabular}{lllllll} \hline \ 1 \ \ 3 \ \ 3 \ \ 5 \ \ 5 \ \ 5 \ \\ \hline \ 1 \ \\ \hline \ 3 \ \\ \hline \ 3 \ \\ \hline \ 5 \\\ \hline \ 5 \ \\ \hline \ 5 \ \\ \hline \end{tabular} \ 2 \,1616
multiplying and dividing with decimals divide a decimal by an integer \ 01 \div 4 \ \ 025 \,1619
dividing fractions divide proper fractions in the form fraction integer calculate \ \frac{2}{5} \div 2 \ \ \frac{4}{10} \,1621
dividing fractions divide proper fractions in the form fraction integer calculate \ \frac{3}{11} \div 3 \ \ \frac{9}{33} \,1621
dividing fractions divide proper fractions in the form fraction integer calculate \ \frac{2}{5} \div 3 \ \ \frac{6}{15} \,1621
converting between fractions and percentages solve problems involving converting between fractions decimals and percentages tom and katie are arguing about percentages tom says \ 45 \0059 \ katie says \ 45 \\frac{16}{31} \ who is correct neither is correct,1622
converting between fractions and percentages solve problems involving converting between fractions decimals and percentages jo and paul are arguing about percentages jo says \ 52 \0052 \ paul says \ 52 \\frac{20}{41} \ who is correct only jo,1622
pictogram calculate the mean as an average from a list of data what is the mean of this set of data \ 5 \quad 2 \quad 0 \quad 2 \quad 3 \ \ 3 \,1623
written multiplication multiply 3 digit integers by 2 digit integers using long multiplication what is a correct way to set up this problem to solve it using long multiplication \ 426 \times 82 \ 426 multiplied by 82 set out to perform long multiplication 426 is written in 3 columns with 400 in the first column 20 in the second column and 6 in the third column 82 is written underneath this with 80 under 20 and 2 under 6,1626
written multiplication multiply 3 digit integers by 2 digit integers using long multiplication what is a correct way to set up this problem to solve it using long multiplication \ 128 \times 26 \ 128 multiplied by 26 set out to perform long multiplication 128 is written in 3 columns with 100 in the first column 20 in the second column and 8 in the third column 26 is written underneath this with 20 under 20 and 6 under 8,1626
written multiplication multiply 3 digit integers by 2 digit integers using the grid method what should replace the star when solving the following problem using the grid method \52 \times 326\ \begin{tabular}{cccc} \hline\ \times \ \ 300 \ \ 20 \ \ 6 \ \\ \hline \ 50 \ \ \bigstar \ \\ \hline \ 2 \ \\ \hline \end{tabular} \ 100 \,1628
writing expressions write algebraic expressions with correct algebraic convention involving powers which answer shows the following calculation using the correct algebraic convention \ l \times 3 \times l \times l \times g \times g \ \ 3 g g l^{3} \,1630
trial and improvement and iterative methods carry out the first stage in an iteration solution \ x_{n1}\sqrt{\frac{1}{x_{n}11}} \ using a starting value of \ x_{1}06 \ what is the value of \ x_{2} \ \ 02975 \ldots \,1631
linear sequences nth term match linear sequences to other representations such as tables and graphs the first three terms of a sequence represented using boxes the first term is made of 3 boxes arranged with 2 on the base and one box above the furthers left box the second term is the same pattern as the first but with two additional boxes added to the left hand side of the shape one on top of the other the third pattern is the second pattern with an additional two boxes added to the left hand side of the shape one above the other again \begin{tabular}{lccc} \hline position \ 1 \ \ 2 \ \ 3 \ \\ \hline term \ \ \ \bigstar \ \ \ \\ \hline \end{tabular} what value should replace the star \ 7 \,1631
linear sequences nth term use a linear sequence expressed as a pattern to make a prediction about another term in the sequence other than the next one without drawing any more terms how many circles do you predict will be in the \ 7 \ th term of this sequence a diagram showing the first 3 patterns in a sequence pattern 1 is a rectangle with a total of 6 circles surrounding it pattern 2 is 2 rectangles with a total of 10 circles surrounding it pattern 3 is 3 rectangles with a total of 14 circles surrounding it \ 34 \,1631
